order_id,order_time,store,customer_id,courier_id,courier_type,weather,basket_size,basket_value_toman,distance_km,prep_minutes,actual_route_km,rating,tip_toman,delivery_minutes
506078,2026-02-08 18:17:00,Punak,U01226,C0013,bicycle,clear,4,396000,0.3,6.1,0.79,4.0,0,12.9
507236,2026-02-08 18:26:00,Vakilabad,U02811,C0114,bicycle,clear,2,291000,2.19,4.5,2.19,4.0,0,18.7
509188,2026-02-08 18:30:00,Punak,U02378,C0090,motorcycle,clear,2,196000,2.67,4.3,5.1,4.0,0,21.0
503175,2026-02-08 18:35:00,Punak,U01531,C0191,motorcycle,,6,321000,1.26,9.7,1.43,4.0,33000,15.4
507700,2026-02-08 18:35:00,Vakilabad,U01017,C0094,motorcycle,,4,397000,5.26,5.7,7.34,2.0,0,37.6
505342,2026-02-08 18:42:00,Saadatabad,U02058,C0060,motorcycle,snow,2,342000,3.59,5.6,7.7,2.0,0,40.2
506549,2026-02-08 18:44:00,Saadatabad,U00526,C0108,motorcycle,clear,4,472000,0.99,9.9,1.63,4.0,0,15.6
506642,2026-02-08 19:11:00,Vakilabad,U02826,C0008,bicycle,clear,4,1210000,1.27,5.4,1.93,4.0,23000,18.0
502147,2026-02-08 19:12:00,Saadatabad,U01824,C0111,motorcycle,clear,6,856000,0.98,7.1,1.59,5.0,0,17.1
501924,2026-02-08 19:16:00,Saadatabad,U01962,C0016,motorcycle,rain,7,1032000,1.64,8.0,2.63,4.0,44000,16.9
502853,2026-02-08 19:18:00,Gohardasht,U02872,C0101,motorcycle,clear,5,524000,2.6,6.5,4.44,3.0,0,25.5
505952,2026-02-08 19:27:00,Punak,U00013,C0141,motorcycle,,4,784000,3.15,7.0,3.9,4.0,0,20.7
506058,2026-02-08 19:28:00,Vakilabad,U01337,C0024,motorcycle,clear,3,1079000,2.21,4.9,2.74,4.0,0,16.6
503920,2026-02-08 19:29:00,Vakilabad,U02226,C0032,motorcycle,clear,4,253000,2.36,7.1,4.3,4.0,0,24.2
508860,2026-02-08 19:36:00,Gohardasht,U00182,C0199,motorcycle,rain,2,234000,1.6,4.7,2.21,4.0,0,20.8
510207,2026-02-08 19:37:00,Punak,U00008,C0107,motorcycle,clear,2,184000,2.92,4.2,3.11,4.0,0,19.6
510317,2026-02-08 19:39:00,Punak,U01784,C0200,motorcycle,clear,6,1371000,1.54,7.8,1.72,4.0,0,20.7
508219,2026-02-08 19:58:00,Saadatabad,U00442,C0199,motorcycle,clear,3,351000,2.41,4.6,2.41,4.0,32000,17.6
507044,2026-02-08 20:02:00,Vakilabad,U01146,C0186,motorcycle,clear,6,767000,0.73,8.8,1.22,4.0,0,18.3
501320,2026-02-08 20:02:00,Punak,U02782,C0016,motorcycle,clear,3,194000,2.45,5.3,4.81,4.0,0,25.1
506677,2026-02-08 20:06:00,Saadatabad,U02831,C0034,bicycle,clear,3,426000,0.3,6.8,0.34,5.0,0,12.9
505184,2026-02-08 20:40:00,Vakilabad,U02847,C0196,motorcycle,clear,3,292000,2.4,5.8,2.54,4.0,18000,16.9
511507,2026-02-08 20:53:00,Gohardasht,U02790,C0062,motorcycle,clear,5,1142000,4.63,7.1,6.39,2.0,0,33.5
509680,2026-02-08 21:09:00,Gohardasht,U02332,C0200,motorcycle,rain,5,687000,1.16,6.7,1.77,3.0,0,21.2
501408,2026-02-08 21:30:00,Vakilabad,U01143,C0191,motorcycle,clear,4,758000,0.85,6.6,1.46,4.0,58000,12.2
511741,2026-02-08 21:50:00,Vakilabad,U02149,C0130,motorcycle,clear,3,448000,1.71,5.0,1.93,5.0,0,17.7
510132,2026-02-08 22:02:00,Saadatabad,U01882,C0026,motorcycle,clear,6,1561000,0.63,7.2,1.35,4.0,0,14.1
508139,2026-02-08 23:08:00,Vakilabad,U00778,C0094,motorcycle,clear,5,510000,3.16,6.7,5.82,2.0,0,31.3
503778,2026-02-09 11:15:00,Vakilabad,U01820,C0066,motorcycle,clear,3,384000,2.57,7.5,4.03,4.0,48000,18.1
509437,2026-02-09 11:29:00,Vakilabad,U02891,C0151,motorcycle,rain,5,263000,3.26,6.3,3.71,4.0,0,25.2
501229,2026-02-09 11:35:00,Gohardasht,U01886,C0027,motorcycle,rain,9,1675000,0.33,10.3,0.42,4.0,0,19.4
502696,2026-02-09 11:43:00,Saadatabad,U02797,C0067,bicycle,clear,3,309000,0.66,5.1,1.01,5.0,0,14.2
508120,2026-02-09 12:14:00,Gohardasht,U01688,C0056,bicycle,rain,4,441000,1.43,5.6,2.27,3.0,0,34.8
507252,2026-02-09 12:32:00,Vakilabad,U01691,C0021,motorcycle,clear,1,255000,1.91,4.4,1.95,4.0,0,15.5
507446,2026-02-09 12:33:00,Gohardasht,U02742,C0056,bicycle,clear,7,1023000,3.84,8.4,4.81,3.0,14000,26.9
503751,2026-02-09 13:09:00,Punak,U00051,C0166,motorcycle,clear,4,214000,3.82,6.0,3.87,4.0,0,25.0
507021,2026-02-09 13:19:00,Vakilabad,U00926,C0034,bicycle,clear,2,299000,0.64,3.8,0.89,4.0,0,16.0
501545,2026-02-09 13:27:00,Vakilabad,U02489,C0013,bicycle,,5,809000,2.81,8.7,2.81,4.0,0,18.9
504179,2026-02-09 13:28:00,Saadatabad,U02316,C0016,motorcycle,clear,3,819000,2.89,4.8,3.8,4.0,0,16.3
503734,2026-02-09 13:37:00,Punak,U00543,C0120,motorcycle,rain,2,237000,2.31,4.4,2.77,3.0,73000,14.3
500455,2026-02-09 13:39:00,Gohardasht,U00876,C0085,motorcycle,clear,2,310000,3.38,4.8,5.08,3.0,0,26.6
511462,2026-02-09 13:44:00,Vakilabad,U01617,C0200,motorcycle,clear,7,1442000,0.3,9.4,0.3,5.0,0,10.6
507264,2026-02-09 13:45:00,Saadatabad,U02840,C0082,bicycle,clear,2,351000,4.23,3.7,4.23,4.0,0,26.1
506864,2026-02-09 13:48:00,Vakilabad,U01457,C0044,motorcycle,clear,4,177000,3.7,5.4,3.7,5.0,35000,16.2
505004,2026-02-09 14:07:00,Saadatabad,U01817,C0059,motorcycle,clear,5,304000,2.02,8.4,2.46,4.0,0,15.1
508690,2026-02-09 14:24:00,Saadatabad,U01969,C0080,motorcycle,clear,4,700000,2.13,5.8,2.13,5.0,0,6.0
507450,2026-02-09 15:05:00,Vakilabad,U00731,C0188,bicycle,clear,5,345000,1.52,7.4,3.62,3.0,0,25.5
503247,2026-02-09 16:10:00,Vakilabad,U01406,C0175,motorcycle,clear,7,956000,2.2,9.2,2.2,5.0,31000,22.3
508698,2026-02-09 17:28:00,Saadatabad,U00591,C0036,motorcycle,clear,4,721000,1.63,5.5,3.49,3.0,0,21.8
502847,2026-02-09 17:30:00,Vakilabad,U02852,C0160,motorcycle,clear,7,532000,1.81,10.7,3.08,3.0,0,20.8
500231,2026-02-09 17:45:00,Vakilabad,U02609,C0001,bicycle,clear,3,366000,3.94,5.5,6.8,2.0,0,41.2
507708,2026-02-09 18:05:00,Vakilabad,U02488,C0049,motorcycle,clear,4,603000,3.44,7.6,3.55,4.0,29000,22.5
511588,2026-02-09 18:08:00,Saadatabad,U02929,C0039,motorcycle,clear,5,1404000,3.55,7.0,5.53,4.0,0,22.5
502035,2026-02-09 18:14:00,Saadatabad,U01011,C0091,bicycle,rain,2,307000,2.56,4.1,2.82,4.0,0,20.5
507380,2026-02-09 18:31:00,Vakilabad,U01220,C0103,bicycle,clear,3,388000,1.45,5.4,3.2,4.0,0,22.8
502758,2026-02-09 18:35:00,Saadatabad,U02353,C0001,bicycle,clear,7,1358000,2.07,8.1,2.69,4.0,13000,26.9
509850,2026-02-09 18:42:00,Vakilabad,U00421,C0174,motorcycle,clear,4,246000,4.55,5.6,7.67,2.0,0,36.3
507027,2026-02-09 18:45:00,Saadatabad,U02271,C0029,motorcycle,clear,2,179000,2.21,4.5,4.45,3.0,0,21.0
506351,2026-02-09 18:56:00,Gohardasht,U00537,C0171,motorcycle,clear,2,166000,0.53,3.9,1.29,4.0,0,19.5
503882,2026-02-09 19:02:00,Saadatabad,U02435,C0140,motorcycle,rain,4,611000,2.37,5.9,2.63,4.0,0,20.5
501672,2026-02-09 19:06:00,Saadatabad,U02033,C0177,motorcycle,clear,2,142000,2.71,3.7,4.29,4.0,0,21.5
506425,2026-02-09 19:24:00,Vakilabad,U00355,C0160,motorcycle,clear,5,1014000,0.3,8.4,0.4,2.0,34000,29.7
502280,2026-02-09 19:29:00,Gohardasht,U02119,C0199,motorcycle,clear,3,252000,3.87,5.7,4.76,3.0,0,28.2
503087,2026-02-09 19:43:00,Gohardasht,U00361,C0074,motorcycle,clear,6,2147000,3.9,8.2,6.5,3.0,51000,29.5
505012,2026-02-09 20:02:00,Saadatabad,U01809,C0122,motorcycle,clear,3,415000,4.85,4.7,7.77,4.0,0,31.0
502400,2026-02-09 20:05:00,Saadatabad,U01006,C0140,motorcycle,clear,5,599000,1.22,6.5,1.42,4.0,0,14.2
500133,2026-02-09 20:11:00,Vakilabad,U00196,C0088,motorcycle,clear,4,526000,1.69,5.6,1.75,2.0,0,35.8
509147,2026-02-09 20:19:00,Saadatabad,U00195,C0053,motorcycle,clear,3,544000,2.22,5.6,2.22,4.0,0,16.9
505005,2026-02-09 20:33:00,Saadatabad,U01149,C0133,motorcycle,clear,3,320000,3.55,8.9,3.55,4.0,0,19.6
504385,2026-02-09 20:41:00,Saadatabad,U00154,C0110,bicycle,clear,3,582000,4.21,4.8,4.37,4.0,0,33.2
508819,2026-02-09 21:03:00,Punak,U00910,C0154,motorcycle,clear,7,611000,0.3,10.6,0.39,4.0,0,5.1
504788,2026-02-09 21:05:00,Punak,U01543,C0045,motorcycle,clear,9,646000,2.03,11.2,3.78,3.0,0,25.7
505083,2026-02-10 11:05:00,Punak,U02336,C0050,motorcycle,rain,7,531000,2.69,8.2,4.76,3.0,0,29.5
507592,2026-02-10 11:38:00,Gohardasht,U01223,C0048,motorcycle,clear,3,141000,3.86,4.6,7.02,2.0,17000,38.0
501910,2026-02-10 12:18:00,Punak,U01920,C0073,motorcycle,clear,7,1554000,3.04,8.1,3.16,4.0,32000,25.4
507233,2026-02-10 12:28:00,Saadatabad,U02316,C0122,motorcycle,clear,5,870000,0.3,7.2,0.34,5.0,0,4.0
505849,2026-02-10 13:03:00,Punak,U02822,C0146,motorcycle,clear,3,228000,3.32,4.7,3.54,4.0,33000,15.6
505742,2026-02-10 13:16:00,Vakilabad,U01236,C0103,bicycle,clear,6,985000,2.4,8.7,2.4,3.0,0,21.1
504432,2026-02-10 13:23:00,Gohardasht,U02073,C0103,bicycle,clear,4,201000,1.11,7.1,2.3,4.0,21000,21.6
501540,2026-02-10 13:24:00,Gohardasht,U02242,C0171,motorcycle,clear,4,282000,3.04,8.5,3.73,3.0,0,25.7
511050,2026-02-10 13:40:00,Saadatabad,U02571,C0110,bicycle,clear,4,636000,1.42,6.7,2.47,3.0,0,25.8
502426,2026-02-10 13:42:00,Saadatabad,U00836,C0182,motorcycle,clear,5,1137000,4.02,8.7,5.75,3.0,0,36.2
511669,2026-02-10 13:49:00,Vakilabad,U02612,C0130,motorcycle,clear,3,228000,0.56,4.6,1.18,4.0,0,27.1
505644,2026-02-10 13:59:00,Punak,U00364,C0053,motorcycle,clear,4,462000,2.49,5.5,3.5,4.0,0,25.8
503925,2026-02-10 14:00:00,Punak,U02329,C0046,motorcycle,clear,2,433000,1.65,3.8,3.21,3.0,0,16.2
507453,2026-02-10 14:45:00,Gohardasht,U02941,C0016,motorcycle,clear,2,137000,2.13,5.1,3.01,4.0,0,20.6
501813,2026-02-10 15:20:00,Gohardasht,U01432,C0090,motorcycle,clear,6,606000,1.97,8.3,2.09,4.0,63000,12.0
500201,2026-02-10 18:22:00,Vakilabad,U02051,C0016,motorcycle,clear,4,339000,0.75,9.2,1.07,4.0,0,11.6
503584,2026-02-10 18:39:00,Saadatabad,U02741,C0039,motorcycle,rain,2,467000,2.93,7.1,2.93,5.0,0,15.1
505055,2026-02-10 18:54:00,Vakilabad,U00773,C0034,bicycle,rain,3,664000,1.26,5.8,1.65,4.0,0,21.7
500432,2026-02-10 19:01:00,Gohardasht,U00944,C0111,motorcycle,clear,4,436000,0.97,5.4,1.51,4.0,0,22.7
501198,2026-02-10 19:06:00,Saadatabad,U01903,C0082,bicycle,clear,4,610000,4.32,5.7,4.79,4.0,0,28.0
502851,2026-02-10 19:20:00,Punak,U02297,C0096,motorcycle,clear,6,572000,2.71,8.4,2.71,4.0,0,12.2
510101,2026-02-10 19:41:00,Saadatabad,U02880,C0066,motorcycle,clear,3,331000,4.2,5.5,4.2,4.0,0,17.6
505341,2026-02-10 19:43:00,Vakilabad,U00004,C0061,motorcycle,clear,4,667000,1.87,5.5,2.35,5.0,18000,11.7
508317,2026-02-10 20:09:00,Saadatabad,U01809,C0181,motorcycle,clear,4,923000,1.79,5.8,1.79,5.0,0,15.9
502306,2026-02-10 20:33:00,Punak,U01172,C0053,motorcycle,rain,3,371000,2.89,5.2,5.41,2.0,23000,35.1
501939,2026-02-10 21:21:00,Saadatabad,U02463,C0193,motorcycle,rain,4,993000,1.2,5.7,1.35,5.0,42000,12.6
508641,2026-02-10 22:03:00,Saadatabad,U02024,C0039,motorcycle,rain,2,442000,3.2,6.7,4.48,4.0,0,20.4
502195,2026-02-10 22:31:00,Saadatabad,U01498,C0130,motorcycle,clear,2,217000,5.03,5.6,5.03,3.0,0,25.3
503044,2026-02-11 11:40:00,Gohardasht,U00836,C0134,motorcycle,clear,4,187000,3.28,6.0,4.3,4.0,0,21.7
511713,2026-02-11 11:50:00,Saadatabad,U00035,C0164,motorcycle,clear,5,507000,2.44,6.8,2.9,4.0,14000,18.5
505977,2026-02-11 11:52:00,Saadatabad,U01227,C0146,motorcycle,clear,5,642000,2.77,9.3,3.45,4.0,0,12.6
505190,2026-02-11 12:31:00,Saadatabad,U00747,C0130,motorcycle,clear,6,514000,2.65,7.7,2.65,4.0,0,19.6
501730,2026-02-11 12:54:00,Vakilabad,U02641,C0009,bicycle,clear,4,414000,2.58,7.3,4.08,4.0,0,21.8
504600,2026-02-11 12:54:00,Gohardasht,U02125,C0082,bicycle,clear,2,193000,0.3,4.3,0.42,5.0,0,16.4
501949,2026-02-11 13:05:00,Vakilabad,U00083,C0108,motorcycle,snow,2,185000,3.5,4.2,5.06,3.0,0,33.0
506775,2026-02-11 13:16:00,Vakilabad,U00775,C0024,motorcycle,clear,4,461000,0.32,6.0,0.5,5.0,0,9.2
504524,2026-02-11 13:18:00,Vakilabad,U01281,C0118,motorcycle,clear,5,797000,0.3,6.3,0.3,4.0,0,13.9
503486,2026-02-11 13:21:00,Punak,U00128,C0200,motorcycle,rain,6,457000,2.33,9.6,4.54,2.0,51000,25.5
510590,2026-02-11 13:22:00,Vakilabad,U00997,C0061,motorcycle,clear,6,525000,2.2,9.8,2.2,5.0,28000,10.7
506125,2026-02-11 13:44:00,Punak,U02258,C0098,motorcycle,rain,3,380000,2.25,5.5,2.42,4.0,62000,24.5
509418,2026-02-11 14:09:00,Punak,U00038,C0050,motorcycle,clear,5,656000,0.82,8.1,1.26,5.0,0,13.9
500177,2026-02-11 14:09:00,Saadatabad,U02838,C0056,bicycle,clear,4,312000,4.01,6.2,4.01,4.0,0,21.6
505098,2026-02-11 14:38:00,Punak,U00909,C0079,motorcycle,,2,262000,4.54,4.8,8.07,3.0,26000,31.8
501391,2026-02-11 14:45:00,Punak,U00713,C0103,bicycle,clear,8,2084000,1.5,10.0,1.58,4.0,0,15.2
508694,2026-02-11 16:12:00,Saadatabad,U00749,C0049,motorcycle,rain,4,372000,0.89,6.0,0.96,4.0,0,15.5
505610,2026-02-11 17:58:00,Gohardasht,U00361,C0140,motorcycle,,5,367000,1.39,7.4,1.87,4.0,0,18.8
501430,2026-02-11 18:06:00,Vakilabad,U01081,C0068,bicycle,clear,5,663000,2.37,6.3,2.82,4.0,0,27.1
509574,2026-02-11 18:17:00,Vakilabad,U01392,C0165,bicycle,clear,5,459000,2.14,6.5,2.67,4.0,48000,24.4
506746,2026-02-11 18:22:00,Gohardasht,U00915,C0152,motorcycle,clear,5,641000,3.05,6.8,4.18,3.0,0,26.7
508117,2026-02-11 18:40:00,Punak,U02085,C0053,motorcycle,rain,3,263000,3.28,5.3,3.44,3.0,0,24.2
502026,2026-02-11 18:50:00,Punak,U01976,C0184,bicycle,clear,5,538000,1.42,7.1,1.42,3.0,0,15.7
511238,2026-02-11 19:12:00,Saadatabad,U00450,C0001,bicycle,clear,5,319000,3.37,6.7,3.37,3.0,0,28.7
508656,2026-02-11 19:16:00,Saadatabad,U00163,C0158,bicycle,clear,6,1081000,2.65,8.9,4.65,4.0,0,24.6
510210,2026-02-11 19:46:00,Vakilabad,U00778,C0013,bicycle,,3,272000,2.2,4.9,5.53,2.0,0,32.6
500862,2026-02-11 19:48:00,Punak,U00818,C0029,motorcycle,clear,1,95000,3.4,3.8,3.65,3.0,0,21.8
508331,2026-02-11 19:51:00,Punak,U02798,C0001,bicycle,clear,2,188000,2.52,4.2,3.76,3.0,0,31.2
502711,2026-02-11 20:04:00,Saadatabad,U00727,C0045,motorcycle,clear,7,901000,3.02,8.4,3.02,4.0,0,18.4
505753,2026-02-11 20:31:00,Punak,U01200,C0050,motorcycle,,3,559000,2.8,4.6,2.8,3.0,0,23.1
504942,2026-02-11 21:23:00,Saadatabad,U00821,C0012,motorcycle,clear,4,331000,3.13,7.9,4.08,3.0,0,19.6
508666,2026-02-11 22:43:00,Vakilabad,U02152,C0111,motorcycle,clear,3,526000,2.76,5.0,2.76,3.0,55000,22.7
509926,2026-02-11 23:30:00,Saadatabad,U02785,C0023,bicycle,,1,126000,1.56,5.3,1.89,3.0,0,20.1
507744,2026-02-12 11:48:00,Saadatabad,U01039,C0042,motorcycle,clear,2,171000,1.72,3.9,1.99,4.0,0,13.6
506776,2026-02-12 12:05:00,Vakilabad,U01855,C0188,bicycle,,7,866000,3.71,8.0,3.71,4.0,0,24.2
509588,2026-02-12 12:08:00,Saadatabad,U02849,C0051,motorcycle,clear,4,522000,2.65,7.3,3.4,3.0,0,16.0
511817,2026-02-12 12:22:00,Saadatabad,U01943,C0101,motorcycle,rain,5,474000,3.81,7.0,5.39,3.0,0,23.9
503086,2026-02-12 12:42:00,Saadatabad,U01206,C0009,bicycle,,3,363000,2.84,6.7,2.84,4.0,0,16.1
505367,2026-02-12 13:20:00,Vakilabad,U01238,C0079,motorcycle,clear,3,419000,1.29,8.3,1.29,5.0,0,10.6
508768,2026-02-12 13:24:00,Vakilabad,U02534,C0141,motorcycle,clear,2,328000,1.43,4.7,2.07,5.0,55000,10.5
501901,2026-02-12 13:30:00,Punak,U01477,C0199,motorcycle,clear,3,212000,1.15,4.8,1.15,4.0,0,11.5
503708,2026-02-12 13:42:00,Saadatabad,U02311,C0037,bicycle,clear,7,1005000,3.7,8.6,4.8,4.0,22000,18.3
506087,2026-02-12 13:49:00,Punak,U02710,C0085,motorcycle,clear,4,693000,3.79,6.1,3.79,4.0,0,21.3
509335,2026-02-12 14:01:00,Saadatabad,U02074,C0039,motorcycle,rain,4,430000,4.25,8.9,6.57,3.0,0,25.7
501267,2026-02-12 14:07:00,Saadatabad,U01598,C0129,motorcycle,clear,5,922000,2.84,6.7,3.73,3.0,0,29.1
502675,2026-02-12 14:13:00,Saadatabad,U00759,C0165,bicycle,clear,5,586000,3.01,9.3,3.26,4.0,40000,20.6
507678,2026-02-12 14:44:00,Vakilabad,U01251,C0127,motorcycle,clear,2,178000,3.73,4.0,6.64,3.0,23000,33.1
501747,2026-02-12 16:49:00,Gohardasht,U01918,C0050,motorcycle,rain,4,555000,1.91,5.9,2.63,3.0,0,25.7
511209,2026-02-12 17:41:00,Gohardasht,U02918,C0085,motorcycle,clear,3,404000,4.86,8.4,6.39,1.0,18000,60.2
505734,2026-02-12 18:08:00,Punak,U02271,C0160,motorcycle,clear,4,325000,4.71,7.2,6.4,3.0,0,31.4
502778,2026-02-12 18:53:00,Gohardasht,U00592,C0091,bicycle,clear,4,179000,2.17,8.5,3.03,4.0,0,22.6
505448,2026-02-12 18:56:00,Vakilabad,U01088,C0111,motorcycle,clear,8,1129000,2.25,9.3,2.25,3.0,0,24.3
509383,2026-02-12 19:21:00,Gohardasht,U00646,C0039,motorcycle,clear,3,241000,2.64,5.2,2.64,4.0,0,16.4
507854,2026-02-12 19:39:00,Saadatabad,U00069,C0088,motorcycle,clear,1,65000,0.41,5.0,0.41,5.0,29000,4.7
504479,2026-02-12 19:40:00,Punak,U00922,C0188,bicycle,rain,3,574000,0.32,6.0,0.32,4.0,0,17.0
508232,2026-02-12 19:43:00,Punak,U02645,C0021,motorcycle,clear,8,2726000,2.49,9.2,2.55,5.0,0,18.4
506848,2026-02-12 19:45:00,Saadatabad,U01149,C0151,motorcycle,,4,949000,1.47,7.3,1.68,5.0,35000,13.7
508552,2026-02-12 19:48:00,Vakilabad,U02957,C0050,motorcycle,clear,9,1005000,2.78,10.8,4.47,3.0,0,31.0
509201,2026-02-12 20:03:00,Vakilabad,U01987,C0140,motorcycle,clear,4,388000,2.88,6.6,5.12,4.0,0,24.1
505699,2026-02-12 20:30:00,Gohardasht,U02504,C0178,motorcycle,rain,5,637000,2.67,6.6,3.88,4.0,0,29.3
503215,2026-02-12 20:54:00,Saadatabad,U01378,C0192,motorcycle,clear,6,1215000,3.57,8.2,6.18,3.0,0,33.9
510972,2026-02-12 20:54:00,Saadatabad,U01574,C0051,motorcycle,clear,4,466000,0.98,8.6,2.57,4.0,0,17.1
509391,2026-02-12 20:56:00,Punak,U00529,C0037,bicycle,clear,11,1392000,3.36,13.9,4.33,4.0,0,19.0
505261,2026-02-12 20:59:00,Gohardasht,U00675,C0013,bicycle,clear,5,635000,1.49,7.9,2.29,4.0,0,22.7
506302,2026-02-12 20:59:00,Punak,U02285,C0038,motorcycle,clear,6,765000,2.75,8.4,3.69,4.0,0,25.4
505502,2026-02-12 21:08:00,Punak,U00622,C0100,bicycle,rain,6,441000,1.3,7.4,2.11,4.0,0,21.6
511177,2026-02-12 21:10:00,Punak,U00700,C0107,motorcycle,clear,4,352000,2.45,6.2,3.88,4.0,0,28.5
506284,2026-02-12 21:18:00,Saadatabad,U00037,C0053,motorcycle,rain,5,278000,3.4,6.3,4.17,5.0,0,24.7
511768,2026-02-12 21:24:00,Punak,U01231,C0069,bicycle,clear,5,1581000,2.58,7.4,3.2,4.0,38000,15.7
505510,2026-02-12 21:28:00,Saadatabad,U00779,C0140,motorcycle,clear,3,615000,5.31,4.9,5.74,4.0,0,23.5
503169,2026-02-12 21:29:00,Vakilabad,U01212,C0104,motorcycle,,2,197000,1.73,4.2,1.92,4.0,0,26.4
510310,2026-02-12 21:35:00,Punak,U02904,C0050,motorcycle,clear,5,738000,0.62,8.0,0.92,5.0,0,17.0
501537,2026-02-12 22:20:00,Gohardasht,U02058,C0039,motorcycle,clear,2,357000,5.42,4.0,5.42,4.0,0,27.0
508757,2026-02-12 22:32:00,Gohardasht,U02402,C0080,motorcycle,clear,8,1411000,1.28,13.2,1.28,4.0,0,11.8
504496,2026-02-12 22:41:00,Gohardasht,U02185,C0171,motorcycle,clear,7,1747000,3.23,9.7,4.07,3.0,0,33.2
506876,2026-02-12 23:03:00,Punak,U00217,C0009,bicycle,clear,4,1149000,4.21,5.8,4.62,4.0,0,25.3
507999,2026-02-13 11:51:00,Punak,U02311,C0103,bicycle,clear,2,226000,2.34,8.3,2.34,4.0,0,17.1
503553,2026-02-13 12:04:00,Vakilabad,U01072,C0174,motorcycle,clear,5,920000,4.09,7.8,4.64,3.0,0,23.0
511884,2026-02-13 12:16:00,Vakilabad,U00599,C0111,motorcycle,clear,5,713000,2.74,6.7,6.05,3.0,0,32.5
502302,2026-02-13 12:28:00,Vakilabad,U02188,C0103,bicycle,clear,4,200000,2.84,10.6,3.91,3.0,0,23.4
511526,2026-02-13 12:47:00,Gohardasht,U02271,C0105,motorcycle,clear,4,540000,1.79,7.7,2.35,4.0,36000,14.9
502139,2026-02-13 12:57:00,Vakilabad,U00592,C0141,motorcycle,rain,10,841000,0.67,12.0,0.85,5.0,56000,10.0
504301,2026-02-13 13:04:00,Punak,U02503,C0084,motorcycle,clear,3,185000,2.42,5.0,3.17,3.0,16000,25.0
502446,2026-02-13 13:14:00,Vakilabad,U01081,C0012,motorcycle,clear,7,1302000,2.1,9.0,2.1,4.0,0,14.5
501166,2026-02-13 13:32:00,Vakilabad,U02757,C0103,bicycle,,3,416000,2.79,5.2,3.37,3.0,0,21.9
511476,2026-02-13 13:45:00,Saadatabad,U02998,C0079,motorcycle,rain,3,433000,1.66,4.6,3.56,4.0,28000,16.9
503767,2026-02-13 14:41:00,Saadatabad,U02902,C0013,bicycle,rain,4,164000,2.24,8.2,2.37,4.0,0,17.7
500146,2026-02-13 18:36:00,Gohardasht,U00039,C0074,motorcycle,clear,5,500000,1.82,6.4,2.03,5.0,20000,16.6
510901,2026-02-13 19:22:00,Vakilabad,U01486,C0199,motorcycle,clear,5,1253000,4.12,6.8,4.55,3.0,0,25.2
502160,2026-02-13 19:24:00,Saadatabad,U02051,C0196,motorcycle,clear,7,455000,3.46,9.0,3.52,5.0,0,15.3
511995,2026-02-13 19:36:00,Vakilabad,U00117,C0009,bicycle,clear,5,375000,3.91,6.8,4.45,3.0,0,29.7
506482,2026-02-13 19:59:00,Punak,U02562,C0197,motorcycle,clear,4,369000,4.33,6.0,4.34,3.0,0,23.4
510182,2026-02-13 20:04:00,Vakilabad,U02109,C0166,motorcycle,clear,4,192000,2.44,8.4,3.23,4.0,0,25.1
503986,2026-02-13 20:08:00,Gohardasht,U00520,C0182,motorcycle,clear,2,213000,2.93,6.7,2.95,3.0,0,27.6
500573,2026-02-13 20:17:00,Punak,U00113,C0013,bicycle,clear,3,525000,1.58,5.2,2.42,4.0,0,19.1
505574,2026-02-13 20:18:00,Saadatabad,U00336,C0169,bicycle,rain,7,1080000,2.51,9.9,3.03,4.0,0,23.4
504216,2026-02-13 20:18:00,Punak,U01058,C0177,motorcycle,clear,3,291000,1.72,4.6,3.41,4.0,0,20.0
508438,2026-02-13 20:20:00,Saadatabad,U00960,C0112,bicycle,rain,3,545000,0.81,4.9,1.54,4.0,45000,21.7
504256,2026-02-13 20:20:00,Punak,U01286,C0126,bicycle,clear,7,1350000,3.5,9.0,5.01,4.0,0,27.9
500967,2026-02-13 20:32:00,Saadatabad,U00233,C0135,motorcycle,,3,404000,2.4,4.6,2.99,4.0,0,25.0
508454,2026-02-13 20:32:00,Punak,U02908,C0023,bicycle,clear,2,251000,0.91,4.1,1.21,4.0,0,17.0
509209,2026-02-13 20:33:00,Punak,U01622,C0009,bicycle,,1,108000,1.82,3.0,1.88,4.0,0,14.9
509932,2026-02-13 20:36:00,Punak,U00650,C0146,motorcycle,clear,4,561000,3.29,8.3,3.29,4.0,0,15.6
506901,2026-02-13 21:03:00,Saadatabad,U00540,C0173,motorcycle,clear,5,584000,1.38,6.4,1.7,4.0,0,15.8
500691,2026-02-13 21:09:00,Punak,U02011,C0161,motorcycle,,5,1036000,3.14,6.5,4.46,2.0,0,27.4
502295,2026-02-13 21:12:00,Vakilabad,U01585,C0039,motorcycle,clear,3,282000,2.21,6.2,2.34,4.0,0,13.7
507485,2026-02-13 21:26:00,Punak,U01391,C0196,motorcycle,clear,2,228000,1.6,4.4,2.09,4.0,0,11.2
502256,2026-02-13 21:27:00,Saadatabad,U02810,C0141,motorcycle,clear,3,587000,1.44,5.0,1.64,4.0,0,9.4
503589,2026-02-13 22:13:00,Saadatabad,U00188,C0161,motorcycle,clear,4,429000,3.81,9.6,7.12,3.0,0,33.8
511148,2026-02-14 09:54:00,Punak,U02103,C0151,motorcycle,clear,2,137000,1.58,4.8,1.76,5.0,31000,12.2
